date,position,track_name,artists_name,album_name,album_release_date,track_link,artists_link,album_link,duration_ms,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_id,album_id
2009-11-24,5,Time for Miracles,Adam Lambert,For Your Entertainment (Tour Edition),2009,https://open.spotify.com/track/239O0qZZdfzDLlRG8Oua1h,https://open.spotify.com/artist/6prmLEyn4LfHlD9NnXWlf7,https://open.spotify.com/album/2FZvplyJuJuNLEifiZx3QF,282826,23,False,0.269,0.707,2,-3.651,1,0.0308,0.00453,0,0.362,0.178,144.343,4,239O0qZZdfzDLlRG8Oua1h,2FZvplyJuJuNLEifiZx3QF
2009-11-24,6,Fireflies,Owl City,Ocean Eyes,2009-01-01,https://open.spotify.com/track/3DamFFqW32WihKkTVlwTYQ,https://open.spotify.com/artist/07QEuhtrNmmZ0zEcqE9SF6,https://open.spotify.com/album/3vf65wfk1EEjVhy6BjENsS,228346,75,False,0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,4,3DamFFqW32WihKkTVlwTYQ,3vf65wfk1EEjVhy6BjENsS
2009-11-24,7,Genie,Girls' Generation,Genie - The Second Mini Album,2009-06-25,https://open.spotify.com/track/7m48u7EC4gnCfAhwoLfbCE,https://open.spotify.com/artist/0Sadg1vgvaPqGTOjxu0N6c,https://open.spotify.com/album/7dXtKHYGXhQZCE2mEg0l93,230546,51,False,0.76,0.843,9,-2.632,1,0.103,0.137,2.19e-06,0.7,0.757,122.988,4,7m48u7EC4gnCfAhwoLfbCE,7dXtKHYGXhQZCE2mEg0l93
2009-11-24,8,Your Christmas Girl,Sarah Geronimo,Your Christmas Girl,2009-10-20,https://open.spotify.com/track/6kZSuit2hJiXNGHnU80Ljm,https://open.spotify.com/artist/6aiCKnIN68hohzU3ZzNq48,https://open.spotify.com/album/4V6U0RuKAg9HCA3GnG8Jpu,276093,13,False,0.347,0.453,10,-8.129,1,0.0276,0.322,0,0.0871,0.178,178.229,4,6kZSuit2hJiXNGHnU80Ljm,4V6U0RuKAg9HCA3GnG8Jpu
2009-11-24,9,Bad Romance,Lady Gaga,The Fame Monster (Deluxe Edition),2009-11-05,https://open.spotify.com/track/0SiywuOBRcynK0uKGWdCnn,https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms,https://open.spotify.com/album/6rePArBMb5nLWEaY9aQqL4,294573,80,True,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,4,0SiywuOBRcynK0uKGWdCnn,6rePArBMb5nLWEaY9aQqL4
2009-11-24,10,Down,"Jay Sean, Lil Wayne",All Or Nothing,2009-01-01,https://open.spotify.com/track/6cmm1LMvZdB5zsCwX5BjqE,"https://open.spotify.com/artist/4pADjHPWyrlAF0FA7joK2H, https://open.spotify.com/artist/55Aa2cqylxrFIXC767Z865",https://open.spotify.com/album/2H66HrVR1UeMlAoSXpxUnk,212506,75,False,0.727,0.68,2,-4.498,1,0.0286,0.0101,0,0.0821,0.728,132.012,4,6cmm1LMvZdB5zsCwX5BjqE,2H66HrVR1UeMlAoSXpxUnk
2009-12-24,1,One Less Lonely Girl,Justin Bieber,My World,2009-01-01,https://open.spotify.com/track/69ghzc538EQSVon2Gm3wrr,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,https://open.spotify.com/album/1rG5TDs3jYh6OU753I54CI,229106,65,False,0.58,0.75,4,-4.421,1,0.194,0.159,0,0.274,0.728,86.938,4,69ghzc538EQSVon2Gm3wrr,1rG5TDs3jYh6OU753I54CI
2009-12-24,2,Bad Romance,Lady Gaga,The Fame Monster (Deluxe Edition),2009-11-05,https://open.spotify.com/track/0SiywuOBRcynK0uKGWdCnn,https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms,https://open.spotify.com/album/6rePArBMb5nLWEaY9aQqL4,294573,80,True,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,4,0SiywuOBRcynK0uKGWdCnn,6rePArBMb5nLWEaY9aQqL4
2009-12-24,3,Nananaginip,Callalily,Callalily,2009-10-09,https://open.spotify.com/track/2KBxJVS8oXXNWsNKNSob90,https://open.spotify.com/artist/4HOEnLufwAqJ2qoJPVnL01,https://open.spotify.com/album/4jPHb0y1lq0cDyhhrZ3YYc,259973,25,False,0.519,0.451,9,-7.984,0,0.0294,0.465,0,0.1,0.281,136.151,4,2KBxJVS8oXXNWsNKNSob90,4jPHb0y1lq0cDyhhrZ3YYc
2009-12-24,4,Putik,Sandwich,Contra Tiempo,2010,https://open.spotify.com/track/0oBSpbleB2Kb64HzSUsOhX,https://open.spotify.com/artist/6baezjDaGyBqrW8xGqw3a5,https://open.spotify.com/album/6WTqMeaAFwjXYJkxw8OIE8,283426,11,False,0.501,0.587,11,-8.112,0,0.036,0.201,0.0112,0.0779,0.188,145.888,4,0oBSpbleB2Kb64HzSUsOhX,6WTqMeaAFwjXYJkxw8OIE8
2009-12-24,5,Fireflies,Owl City,Ocean Eyes,2009-01-01,https://open.spotify.com/track/3DamFFqW32WihKkTVlwTYQ,https://open.spotify.com/artist/07QEuhtrNmmZ0zEcqE9SF6,https://open.spotify.com/album/3vf65wfk1EEjVhy6BjENsS,228346,75,False,0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,4,3DamFFqW32WihKkTVlwTYQ,3vf65wfk1EEjVhy6BjENsS
2009-12-24,6,Automatic,Tokio Hotel,Automatic,2009-01-01,https://open.spotify.com/track/0WuLuFfIbQtMNZK6StgiH6,https://open.spotify.com/artist/46aNfN89JrOQTCy97GoCHa,https://open.spotify.com/album/0cKFM4rMSsu5noAyaOV1vb,195560,19,False,0.512,0.969,3,-2.552,1,0.0611,0.00128,0,0.372,0.534,130.039,4,0WuLuFfIbQtMNZK6StgiH6,0cKFM4rMSsu5noAyaOV1vb
2009-12-24,7,Fifteen,Taylor Swift,Fearless (Big Machine Radio Release Special),2008-11-11,https://open.spotify.com/track/6aQrB8kaWyaCj9RYB7Rh5L,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/album/3EzFY9Rg0PpbADMth746zi,295333,51,False,0.55,0.64,7,-4.448,1,0.0266,0.0687,0,0.131,0.197,95.487,4,6aQrB8kaWyaCj9RYB7Rh5L,3EzFY9Rg0PpbADMth746zi
2009-12-24,8,Blue tomorrow,super junior-m
2009-12-24,9,3,Britney Spears,The Singles Collection,2009-11-09,https://open.spotify.com/track/6pymOcrCnMuCWdgGVTvUgP,https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4,https://open.spotify.com/album/325wcm5wMnlfjmKZ8PXIIn,213173,59,False,0.697,0.709,5,-1.917,0,0.0455,0.0452,0,0.138,0.787,134.91,4,6pymOcrCnMuCWdgGVTvUgP,325wcm5wMnlfjmKZ8PXIIn
2009-12-24,10,Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives (International Version),2009-01-01,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr,https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6,https://open.spotify.com/album/0IuHVgAvbNDJnJepuSZ8Oz,202066,80,False,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,4,3E7dfMvvCLUddWissuqMwr,0IuHVgAvbNDJnJepuSZ8Oz
2010-01-22,1,Cariño Brutal,Slapshock,Cariño Brutal,2009,https://open.spotify.com/track/5INbUsWQohnQ6L0HMRqJiq,https://open.spotify.com/artist/50ifAXDdkDGG0RTON2If8K,https://open.spotify.com/album/4C3R7v1yVT12gEtZxwx6zi,265586,35,False,0.536,0.958,10,-4.588,0,0.115,3.01e-05,3.21e-06,0.0728,0.366,124.996,4,5INbUsWQohnQ6L0HMRqJiq,4C3R7v1yVT12gEtZxwx6zi
2010-01-22,2,Putik,Sandwich,Contra Tiempo,2010,https://open.spotify.com/track/0oBSpbleB2Kb64HzSUsOhX,https://open.spotify.com/artist/6baezjDaGyBqrW8xGqw3a5,https://open.spotify.com/album/6WTqMeaAFwjXYJkxw8OIE8,283426,11,False,0.501,0.587,11,-8.112,0,0.036,0.201,0.0112,0.0779,0.188,145.888,4,0oBSpbleB2Kb64HzSUsOhX,6WTqMeaAFwjXYJkxw8OIE8
2010-01-22,3,Blue tomorrow,super junior-m
2010-01-22,4,"쏘리 쏘리 Sorry, Sorry",SUPER JUNIOR,"쏘리 쏘리 Sorry, Sorry - The 3rd Album",2009-03-11,https://open.spotify.com/track/5w18nowVMRZrC5Na9Vxoth,https://open.spotify.com/artist/6gzXCdfYfFe5XKhPKkYqxV,https://open.spotify.com/album/3v5XUoZzxbmJbxs7vWTua3,232333,58,False,0.706,0.972,11,-2.359,0,0.0352,0.0226,2.57e-06,0.267,0.962,129.946,4,5w18nowVMRZrC5Na9Vxoth,3v5XUoZzxbmJbxs7vWTua3
2010-01-22,5,Bad Romance,Lady Gaga,The Fame Monster (Deluxe Edition),2009-11-05,https://open.spotify.com/track/0SiywuOBRcynK0uKGWdCnn,https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms,https://open.spotify.com/album/6rePArBMb5nLWEaY9aQqL4,294573,80,True,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,4,0SiywuOBRcynK0uKGWdCnn,6rePArBMb5nLWEaY9aQqL4
2010-01-22,6,One Less Lonely Girl,Justin Bieber,My World,2009-01-01,https://open.spotify.com/track/69ghzc538EQSVon2Gm3wrr,https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s,https://open.spotify.com/album/1rG5TDs3jYh6OU753I54CI,229106,65,False,0.58,0.75,4,-4.421,1,0.194,0.159,0,0.274,0.728,86.938,4,69ghzc538EQSVon2Gm3wrr,1rG5TDs3jYh6OU753I54CI
2010-01-22,7,Nananaginip,Callalily,Callalily,2009-10-09,https://open.spotify.com/track/2KBxJVS8oXXNWsNKNSob90,https://open.spotify.com/artist/4HOEnLufwAqJ2qoJPVnL01,https://open.spotify.com/album/4jPHb0y1lq0cDyhhrZ3YYc,259973,25,False,0.519,0.451,9,-7.984,0,0.0294,0.465,0,0.1,0.281,136.151,4,2KBxJVS8oXXNWsNKNSob90,4jPHb0y1lq0cDyhhrZ3YYc
2010-01-22,8,For Your Entertainment,Adam Lambert,For Your Entertainment,2009-11-23,https://open.spotify.com/track/0BmT0BVnYYggf7V4NCtx2B,https://open.spotify.com/artist/6prmLEyn4LfHlD9NnXWlf7,https://open.spotify.com/album/0cUNjl7p6LYZJkKXJWzqP0,215160,49,False,0.654,0.872,1,-3.824,1,0.11,0.0411,0,0.0808,0.612,130.023,4,0BmT0BVnYYggf7V4NCtx2B,0cUNjl7p6LYZJkKXJWzqP0
2010-01-22,9,Heartbeat,2PM,1:59PM,2009-11-04,https://open.spotify.com/track/2Mz2eRmejJLCDSD0jnRm0n,https://open.spotify.com/artist/5iRPbkcPmqAFFwDUj6ywVS,https://open.spotify.com/album/3iGt1txveTibvnmhfeWa5S,193398,40,False,0.632,0.914,1,-3.513,1,0.142,0.00339,0,0.134,0.591,134.899,4,2Mz2eRmejJLCDSD0jnRm0n,3iGt1txveTibvnmhfeWa5S
2010-01-22,10,TiK ToK,Kesha,TiK-Tok - Remixes,2009-08-07,https://open.spotify.com/track/5PSba04SiAEUe3q6PyaTpQ,https://open.spotify.com/artist/6LqNN22kT3074XbTVUrhzX,https://open.spotify.com/album/3BpRqmBuotBwUcaPUUqtUp,200186,48,False,0.737,0.839,2,-2.028,0,0.17,0.103,0,0.319,0.718,120.042,4,5PSba04SiAEUe3q6PyaTpQ,3BpRqmBuotBwUcaPUUqtUp
2010-02-24,1,Oh!,Girls' Generation,Oh! - The Second Album,2010-01-28,https://open.spotify.com/track/6VOG2ROMCklbn6SSg9mA9H,https://open.spotify.com/artist/0Sadg1vgvaPqGTOjxu0N6c,https://open.spotify.com/album/4e841RxorIoZIufX8v7p7E,188533,51,False,0.759,0.966,2,-2.207,0,0.0416,0.0218,1.03e-05,0.229,0.44,143.987,4,6VOG2ROMCklbn6SSg9mA9H,4e841RxorIoZIufX8v7p7E
2010-02-24,2,"쏘리 쏘리 Sorry, Sorry",SUPER JUNIOR,"쏘리 쏘리 Sorry, Sorry - The 3rd Album",2009-03-11,https://open.spotify.com/track/5w18nowVMRZrC5Na9Vxoth,https://open.spotify.com/artist/6gzXCdfYfFe5XKhPKkYqxV,https://open.spotify.com/album/3v5XUoZzxbmJbxs7vWTua3,232333,58,False,0.706,0.972,11,-2.359,0,0.0352,0.0226,2.57e-06,0.267,0.962,129.946,4,5w18nowVMRZrC5Na9Vxoth,3v5XUoZzxbmJbxs7vWTua3
2010-02-24,3,Makapiling Ka,Sponge Cola,Sponge Cola,2009-01-01,https://open.spotify.com/track/1i21cSfPe51C6EGqvDn911,https://open.spotify.com/artist/1tXFYQZSAswt4JLB42lpye,https://open.spotify.com/album/2Bls1Q0JICmDlZzeGkSctx,246880,48,False,0.538,0.423,11,-9.764,1,0.0732,0.346,0,0.0731,0.506,170.054,4,1i21cSfPe51C6EGqvDn911,2Bls1Q0JICmDlZzeGkSctx
2010-02-24,4,Right Here Waiting,Sarah Geronimo,Music and Me,2009-11-05,https://open.spotify.com/track/74WyJNlNjEXNZUieMdjvwu,https://open.spotify.com/artist/6aiCKnIN68hohzU3ZzNq48,https://open.spotify.com/album/2i9xMxfGfmI6XyMM9vUSfK,250733,32,False,0.504,0.441,4,-7.207,1,0.0238,0.633,0,0.27,0.148,88.994,4,74WyJNlNjEXNZUieMdjvwu,2i9xMxfGfmI6XyMM9vUSfK
2010-02-24,5,World Behind My Wall,Tokio Hotel,Best Of (English Version),2010-01-01,https://open.spotify.com/track/16ztZilJE4YR1o9WKD7N78,https://open.spotify.com/artist/46aNfN89JrOQTCy97GoCHa,https://open.spotify.com/album/6YElUbHU0DsH8y9BcFB4xY,255840,25,False,0.485,0.718,0,-3.662,1,0.0266,0.00588,0,0.2,0.151,95.011,4,16ztZilJE4YR1o9WKD7N78,6YElUbHU0DsH8y9BcFB4xY
2010-02-24,6,Live Like We're Dying,Kris Allen,10th Anniversary - The Hits - Volume 1,2003,https://open.spotify.com/track/15VO1CoRHlpOgIOwzSu6gW,https://open.spotify.com/artist/2zwHaEmXxX6DTv4i8ajNCM,https://open.spotify.com/album/6bKAGsaaXV2i8sdAKAGCET,212293,13,False,0.572,0.888,0,-2.98,1,0.0424,0.0242,0,0.32,0.954,92.045,4,15VO1CoRHlpOgIOwzSu6gW,6bKAGsaaXV2i8sdAKAGCET
2010-02-24,7,Beautiful Girl,Christian Bautista,Romance Revisited,2009-01-01,https://open.spotify.com/track/1nNHsmKqNjDWwxLD1oR9Jj,https://open.spotify.com/artist/4U78sK2D3zASSB6oSR38GQ,https://open.spotify.com/album/2vb9fkqha6gqktMwiEn8pS,207573,42,False,0.36,0.443,3,-8.371,1,0.0277,0.522,1.93e-06,0.158,0.212,161.678,3,1nNHsmKqNjDWwxLD1oR9Jj,2vb9fkqha6gqktMwiEn8pS
2010-02-24,8,For Your Entertainment,Adam Lambert,For Your Entertainment,2009-11-23,https://open.spotify.com/track/0BmT0BVnYYggf7V4NCtx2B,https://open.spotify.com/artist/6prmLEyn4LfHlD9NnXWlf7,https://open.spotify.com/album/0cUNjl7p6LYZJkKXJWzqP0,215160,49,False,0.654,0.872,1,-3.824,1,0.11,0.0411,0,0.0808,0.612,130.023,4,0BmT0BVnYYggf7V4NCtx2B,0cUNjl7p6LYZJkKXJWzqP0
2010-02-24,9,Baby,"Justin Bieber, Ludacris",My World 2.0,2010-01-01,https://open.spotify.com/track/6epn3r7S14KUqlReYr77hA,"https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s, https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi",https://open.spotify.com/album/3BmcYMh0KYsimWL6p2gPa9,214240,78,False,0.728,0.859,5,-5.237,0,0.137,0.0401,0,0.111,0.535,65.043,4,6epn3r7S14KUqlReYr77hA,3BmcYMh0KYsimWL6p2gPa9
2010-02-24,10,Who I Am,Nick Jonas & The Administration,Who I AM,2010-02-02,https://open.spotify.com/track/65YX6qx31L6SOQlrSMGYeM,https://open.spotify.com/artist/6dse9FDodKw65ZQoLjE5F1,https://open.spotify.com/album/5ujKKeQEPzfCsDbrv7ZRBU,245573,43,False,0.636,0.763,4,-5.588,1,0.035,0.0773,2.65e-05,0.174,0.756,107.26,4,65YX6qx31L6SOQlrSMGYeM,5ujKKeQEPzfCsDbrv7ZRBU
2010-03-24,1,Baby,"Justin Bieber, Ludacris",My World 2.0,2010-01-01,https://open.spotify.com/track/6epn3r7S14KUqlReYr77hA,"https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s, https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi",https://open.spotify.com/album/3BmcYMh0KYsimWL6p2gPa9,214240,78,False,0.728,0.859,5,-5.237,0,0.137,0.0401,0,0.111,0.535,65.043,4,6epn3r7S14KUqlReYr77hA,3BmcYMh0KYsimWL6p2gPa9
2010-03-24,2,Telephone,"Lady Gaga, Beyoncé",The Fame Monster (Deluxe Edition),2009-11-05,https://open.spotify.com/track/4TCL0qqKyqsMZml0G3M9IM,"https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms, https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m",https://open.spotify.com/album/6rePArBMb5nLWEaY9aQqL4,220640,70,False,0.824,0.836,3,-5.903,1,0.0404,0.00521,0.000817,0.112,0.716,122.014,4,4TCL0qqKyqsMZml0G3M9IM,6rePArBMb5nLWEaY9aQqL4
2010-03-24,3,Oh!,Girls' Generation,Oh! - The Second Album,2010-01-28,https://open.spotify.com/track/6VOG2ROMCklbn6SSg9mA9H,https://open.spotify.com/artist/0Sadg1vgvaPqGTOjxu0N6c,https://open.spotify.com/album/4e841RxorIoZIufX8v7p7E,188533,51,False,0.759,0.966,2,-2.207,0,0.0416,0.0218,1.03e-05,0.229,0.44,143.987,4,6VOG2ROMCklbn6SSg9mA9H,4e841RxorIoZIufX8v7p7E
2010-03-24,4,"쏘리 쏘리 Sorry, Sorry",SUPER JUNIOR,"쏘리 쏘리 Sorry, Sorry - The 3rd Album",2009-03-11,https://open.spotify.com/track/5w18nowVMRZrC5Na9Vxoth,https://open.spotify.com/artist/6gzXCdfYfFe5XKhPKkYqxV,https://open.spotify.com/album/3v5XUoZzxbmJbxs7vWTua3,232333,58,False,0.706,0.972,11,-2.359,0,0.0352,0.0226,2.57e-06,0.267,0.962,129.946,4,5w18nowVMRZrC5Na9Vxoth,3v5XUoZzxbmJbxs7vWTua3
2010-03-24,5,The Only Exception,Paramore,Brand New Eyes,2009-09-28,https://open.spotify.com/track/7JIuqL4ZqkpfGKQhYlrirs,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,https://open.spotify.com/album/27UqZoE1kV6sIV6uQcI28A,267653,70,False,0.452,0.563,4,-6.607,1,0.0272,0.144,0,0.143,0.209,137.715,3,7JIuqL4ZqkpfGKQhYlrirs,27UqZoE1kV6sIV6uQcI28A
2010-03-24,6,World Behind My Wall,Tokio Hotel,Best Of (English Version),2010-01-01,https://open.spotify.com/track/16ztZilJE4YR1o9WKD7N78,https://open.spotify.com/artist/46aNfN89JrOQTCy97GoCHa,https://open.spotify.com/album/6YElUbHU0DsH8y9BcFB4xY,255840,25,False,0.485,0.718,0,-3.662,1,0.0266,0.00588,0,0.2,0.151,95.011,4,16ztZilJE4YR1o9WKD7N78,6YElUbHU0DsH8y9BcFB4xY
2010-03-24,7,Whataya Want from Me,Adam Lambert,10th Anniversary - The Hits - Volume 1,2003,https://open.spotify.com/track/0M9ZSSlLxq0aYUX4pfZkVD,https://open.spotify.com/artist/6prmLEyn4LfHlD9NnXWlf7,https://open.spotify.com/album/6bKAGsaaXV2i8sdAKAGCET,226333,16,False,0.438,0.69,11,-4.719,0,0.0433,0.00645,0,0.0638,0.444,185.907,4,0M9ZSSlLxq0aYUX4pfZkVD,6bKAGsaaXV2i8sdAKAGCET
2010-03-24,8,빙글빙글,U-KISS,U-Kiss Only One Album,2010-02-03,https://open.spotify.com/track/3OYenS9QMGVQJWv9lc0eCj,https://open.spotify.com/artist/2GB76Lm833jVI5kLvKEB7Z,https://open.spotify.com/album/7lsKoouqNG0L1VUWEeoGVY,196022,29,False,0.706,0.928,0,-2.995,0,0.0637,0.1,0,0.408,0.949,130.024,4,3OYenS9QMGVQJWv9lc0eCj,7lsKoouqNG0L1VUWEeoGVY
2010-03-24,9,Alice,Avril Lavigne,Almost Alice,2010-01-01,https://open.spotify.com/track/6sdkKvEQxrgRMqCkgZUbfx,https://open.spotify.com/artist/0p4nmQO2msCgU4IF37Wi3j,https://open.spotify.com/album/4MSHCnWoMhIm02UvSm0HW0,214160,35,False,0.547,0.739,0,-5.138,1,0.0777,0.0451,0.000233,0.153,0.143,119.006,4,6sdkKvEQxrgRMqCkgZUbfx,4MSHCnWoMhIm02UvSm0HW0
2010-03-24,10,When I Look At You,Miley Cyrus,The Time Of Our Lives (International Version),2009-01-01,https://open.spotify.com/track/6ZfXA2xakAvphXOSOJ3u1W,https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6,https://open.spotify.com/album/0IuHVgAvbNDJnJepuSZ8Oz,248586,69,False,0.459,0.545,6,-4.874,1,0.0282,0.142,0,0.105,0.194,137.941,3,6ZfXA2xakAvphXOSOJ3u1W,0IuHVgAvbNDJnJepuSZ8Oz
2010-04-23,1,Run Devil Run,Girls' Generation,Run Devil Run - The 2nd Album Repackage,2010-03-22,https://open.spotify.com/track/0U9jNoTJeTxXToakhsb7pV,https://open.spotify.com/artist/0Sadg1vgvaPqGTOjxu0N6c,https://open.spotify.com/album/2b4JQKXl0gwf3bnAfhZwLA,201920,54,False,0.687,0.888,11,-2.725,0,0.146,0.0596,2.14e-05,0.181,0.791,64.927,4,0U9jNoTJeTxXToakhsb7pV,2b4JQKXl0gwf3bnAfhZwLA
2010-04-23,2,Baby,"Justin Bieber, Ludacris",My World 2.0,2010-01-01,https://open.spotify.com/track/6epn3r7S14KUqlReYr77hA,"https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s, https://open.spotify.com/artist/3ipn9JLAPI5GUEo4y4jcoi",https://open.spotify.com/album/3BmcYMh0KYsimWL6p2gPa9,214240,78,False,0.728,0.859,5,-5.237,0,0.137,0.0401,0,0.111,0.535,65.043,4,6epn3r7S14KUqlReYr77hA,3BmcYMh0KYsimWL6p2gPa9
2010-04-23,3,빙글빙글,U-KISS,U-Kiss Only One Album,2010-02-03,https://open.spotify.com/track/3OYenS9QMGVQJWv9lc0eCj,https://open.spotify.com/artist/2GB76Lm833jVI5kLvKEB7Z,https://open.spotify.com/album/7lsKoouqNG0L1VUWEeoGVY,196022,29,False,0.706,0.928,0,-2.995,0,0.0637,0.1,0,0.408,0.949,130.024,4,3OYenS9QMGVQJWv9lc0eCj,7lsKoouqNG0L1VUWEeoGVY
2010-04-23,4,FOLLOW ME,2NE1,COLLECTION,2012-03-28,https://open.spotify.com/track/5au4sqlDJhQQmzFIgJ12tu,https://open.spotify.com/artist/1l0mKo96Jh9HVYONcRl3Yp,https://open.spotify.com/album/3Cenzci2VpnZbo1S9Ruade,187786,29,False,0.814,0.919,10,-3.326,0,0.0852,0.0595,7.07e-05,0.0697,0.815,89.952,4,5au4sqlDJhQQmzFIgJ12tu,3Cenzci2VpnZbo1S9Ruade
2010-04-23,5,Pyramid,Charice,00s Pop Nuggets,2018-06-08,https://open.spotify.com/track/4X9WN0tEGTmsfarFq7ueUm,https://open.spotify.com/artist/0AuZVHIr5WSEBbBLZwWwWc,https://open.spotify.com/album/6YzPaIwXu3xa4f9TG9FDZi,201120,3,False,0.257,0.7,10,-4.66,1,0.0483,0.177,0,0.203,0.234,84.976,4,4X9WN0tEGTmsfarFq7ueUm,6YzPaIwXu3xa4f9TG9FDZi
2010-04-23,6,Fearless,Taylor Swift,Fearless (Platinum Edition),2008-11-11,https://open.spotify.com/track/2okho7vU7Nsq1UZD0kgIMi,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,https://open.spotify.com/album/2gP2LMVcIFgVczSJqn340t,242000,43,False,0.598,0.714,5,-4.397,1,0.0273,0.0364,1.04e-06,0.31,0.467,99.979,4,2okho7vU7Nsq1UZD0kgIMi,2gP2LMVcIFgVczSJqn340t
2010-04-23,7,Telephone,"Lady Gaga, Beyoncé",The Fame Monster (Deluxe Edition),2009-11-05,https://open.spotify.com/track/4TCL0qqKyqsMZml0G3M9IM,"https://open.spotify.com/artist/1HY2Jd0NmPuamShAr6KMms, https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m",https://open.spotify.com/album/6rePArBMb5nLWEaY9aQqL4,220640,70,False,0.824,0.836,3,-5.903,1,0.0404,0.00521,0.000817,0.112,0.716,122.014,4,4TCL0qqKyqsMZml0G3M9IM,6rePArBMb5nLWEaY9aQqL4
2010-04-23,8,Vanilla Twilight,Owl City,Ocean Eyes (Deluxe Version),2009-01-01,https://open.spotify.com/track/0vCTQcxSGAgjHaiAsIANKn,https://open.spotify.com/artist/07QEuhtrNmmZ0zEcqE9SF6,https://open.spotify.com/album/1KQIB9AYz2TWTxYoDW2A35,231706,59,False,0.582,0.529,11,-7.637,1,0.0248,0.00961,0.000554,0.113,0.567,166.134,4,0vCTQcxSGAgjHaiAsIANKn,1KQIB9AYz2TWTxYoDW2A35
2010-04-23,9,When I Look At You,Miley Cyrus,The Time Of Our Lives (International Version),2009-01-01,https://open.spotify.com/track/6ZfXA2xakAvphXOSOJ3u1W,https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6,https://open.spotify.com/album/0IuHVgAvbNDJnJepuSZ8Oz,248586,69,False,0.459,0.545,6,-4.874,1,0.0282,0.142,0,0.105,0.194,137.941,3,6ZfXA2xakAvphXOSOJ3u1W,0IuHVgAvbNDJnJepuSZ8Oz
2010-04-23,10,Please Be Careful With My Heart,"Christian Bautista, Sarah Geronimo",Romance Revisited,2009-01-01,https://open.spotify.com/track/1m5e0B9zrfwxpddyn5EAcu,"https://open.spotify.com/artist/4U78sK2D3zASSB6oSR38GQ, https://open.spotify.com/artist/6aiCKnIN68hohzU3ZzNq48",https://open.spotify.com/album/2vb9fkqha6gqktMwiEn8pS,214786,42,False,0.463,0.287,5,-9.272,1,0.027,0.807,0,0.104,0.288,100.019,4,1m5e0B9zrfwxpddyn5EAcu,2vb9fkqha6gqktMwiEn8pS
2010-05-24,1,Pyramid,Charice,00s Pop Nuggets,2018-06-08,https://open.spotify.com/track/4X9WN0tEGTmsfarFq7ueUm,https://open.spotify.com/artist/0AuZVHIr5WSEBbBLZwWwWc,https://open.spotify.com/album/6YzPaIwXu3xa4f9TG9FDZi,201120,3,False,0.257,0.7,10,-4.66,1,0.0483,0.177,0,0.203,0.234,84.976,4,4X9WN0tEGTmsfarFq7ueUm,6YzPaIwXu3xa4f9TG9FDZi
2010-05-24,2,Eenie Meenie,"Sean Kingston, Justin Bieber",Eenie Meenie,2010-03-23,https://open.spotify.com/track/4vVTI94F9uJ8lHNDWKv0i2,"https://open.spotify.com/artist/6S0dmVVn4udvppDhZIWxCr, https://open.spotify.com/artist/1uNFoZAHBGtllmzznpCI3s",https://open.spotify.com/album/7yCXgxWLZZEAiVsISKN3BF,201946,72,False,0.72,0.607,1,-4.168,1,0.0322,0.0543,0,0.113,0.828,121.223,4,4vVTI94F9uJ8lHNDWKv0i2,7yCXgxWLZZEAiVsISKN3BF
